,title,price,link
20,"(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  ","17,099",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR49QPM9/ref=sr_1_74?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.3CTgzDfNTKhRz7F2mW2DyX5_j8wrcWEL7btbIYzb8UXiyr6VDUanclpw4VWvLs58giroof4zDvYIMy5Jw_kNoyxCyCNWTBcdU5CiG6iWKfSJeIIbiwqQC1SOg9bjzc6tFkiPwLdlEv0PadNtFeUVgkqB3RfcaMxLSoM2NWIVA9j8TbgbeBJ1INms3Q2zuFWHaHCfMzePc4VGFFhUcvo288d0alVqNE-ufMNFZoUUJ-A.4Pop2aSyEtewRhFQGlaD7CoW2UIO_mfR4pN0JKkoOvc&dib_tag=se&keywords=laptop&qid=1727447671&sprefix=%2Caps%2C1086&sr=8-74
21,"Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop(Win11Home/16GB RAM/512GB SSD/Intel UHD Graphics/MSO)AL15-52H, 39.62cm(15.6"") FHD IPS Display, Backlit Keyboard, Pure Silver, 1.7KG  ","41,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4Mzg2MzI2NTQ4MTE4NDA1OjE3Mjc0NDc2NzE6c3BfbXRmOjMwMDM0MjQ3Nzc4ODQzMjo6MDo6&url=%2FAcer-i5-12450H-Win11Home-Graphics-AL15-52H%2Fdp%2FB0DDL495SX%2Fref%3Dsr_1_75_sspa%3Fcrid%3DVHV2G5PX4CDL%26dib%3DeyJ2IjoiMSJ9.3CTgzDfNTKhRz7F2mW2DyX5_j8wrcWEL7btbIYzb8UXiyr6VDUanclpw4VWvLs58giroof4zDvYIMy5Jw_kNoyxCyCNWTBcdU5CiG6iWKfSJeIIbiwqQC1SOg9bjzc6tFkiPwLdlEv0PadNtFeUVgkqB3RfcaMxLSoM2NWIVA9j8TbgbeBJ1INms3Q2zuFWHaHCfMzePc4VGFFhUcvo288d0alVqNE-ufMNFZoUUJ-A.4Pop2aSyEtewRhFQGlaD7CoW2UIO_mfR4pN0JKkoOvc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727447671%26sprefix%3D%252Caps%252C1086%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
22,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/MSO 21/FHD+IR Camera/1Yr ADP Free/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN  ","1,07,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4Mzg2MzI2NTQ4MTE4NDA1OjE3Mjc0NDc2NzE6c3BfbXRmOjMwMDIwNzg2MDY4NjgzMjo6MDo6&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsr_1_76_sspa%3Fcrid%3DVHV2G5PX4CDL%26dib%3DeyJ2IjoiMSJ9.3CTgzDfNTKhRz7F2mW2DyX5_j8wrcWEL7btbIYzb8UXiyr6VDUanclpw4VWvLs58giroof4zDvYIMy5Jw_kNoyxCyCNWTBcdU5CiG6iWKfSJeIIbiwqQC1SOg9bjzc6tFkiPwLdlEv0PadNtFeUVgkqB3RfcaMxLSoM2NWIVA9j8TbgbeBJ1INms3Q2zuFWHaHCfMzePc4VGFFhUcvo288d0alVqNE-ufMNFZoUUJ-A.4Pop2aSyEtewRhFQGlaD7CoW2UIO_mfR4pN0JKkoOvc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727447671%26sprefix%3D%252Caps%252C1086%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
23,"HP Pavilion 14 12th Gen Intel Core i7 16GB SDRAM/1TB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Backlit KB/FPR/MSO 2021/Natural Silver,14-dv2015TU  ","76,999",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2015TU/dp/B0B1MBFJJ2/ref=sr_1_77?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.3CTgzDfNTKhRz7F2mW2DyX5_j8wrcWEL7btbIYzb8UXiyr6VDUanclpw4VWvLs58giroof4zDvYIMy5Jw_kNoyxCyCNWTBcdU5CiG6iWKfSJeIIbiwqQC1SOg9bjzc6tFkiPwLdlEv0PadNtFeUVgkqB3RfcaMxLSoM2NWIVA9j8TbgbeBJ1INms3Q2zuFWHaHCfMzePc4VGFFhUcvo288d0alVqNE-ufMNFZoUUJ-A.4Pop2aSyEtewRhFQGlaD7CoW2UIO_mfR4pN0JKkoOvc&dib_tag=se&keywords=laptop&qid=1727447671&sprefix=%2Caps%2C1086&sr=8-77
24,"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (16GB RAM / 512GB SSD /14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics), Black  ","15,710",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR496TBN/ref=sr_1_8?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.WUtMALyYfhllXTKwlRBZhc9wTzOeQcNlvOlCKxjitO8H6s2XBDtNXIkX1puL55i1Ax-VtiVP8GrvYvqN44m3MwtV3_yzmJTonsYMThu9CO_9cTDM8GP7R1Efkqh2uzsceNDtmzW_w-3_YuXLYTyhhP7sy66HTbQo5bOloeaEwdBvXBT2QcaL4nXLoL_QeFAwebQPKmTf-bITmDZTOuIEH0R1x6puG6IDU7FAQR122sg.rIXdV429DD9c0Zccte-yS9er5eDz8_FGABucOOqtlv4&dib_tag=se&keywords=laptop&qid=1727447642&sprefix=%2Caps%2C1086&sr=8-8
25,"ASUS Vivobook Go 14 (2023), AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.38 kg), E1404FA-NK547WS  ","37,990",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK547WS/dp/B0CD49SK4N/ref=sr_1_78?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.3CTgzDfNTKhRz7F2mW2DyX5_j8wrcWEL7btbIYzb8UXiyr6VDUanclpw4VWvLs58giroof4zDvYIMy5Jw_kNoyxCyCNWTBcdU5CiG6iWKfSJeIIbiwqQC1SOg9bjzc6tFkiPwLdlEv0PadNtFeUVgkqB3RfcaMxLSoM2NWIVA9j8TbgbeBJ1INms3Q2zuFWHaHCfMzePc4VGFFhUcvo288d0alVqNE-ufMNFZoUUJ-A.4Pop2aSyEtewRhFQGlaD7CoW2UIO_mfR4pN0JKkoOvc&dib_tag=se&keywords=laptop&qid=1727447671&sprefix=%2Caps%2C1086&sr=8-78
26,"HP Laptop 15, Intel Core Ultra 5 125H, Enhanced by AI, 15.6-inch (39.6 cm), FHD, 16GB DDR5, 512GB SSD, Intel Graphics, FPR, 1080p FHD Camera, Backlit KB (Win 11, Silver, 1.65 kg), fd1099TU  ","67,990",https://amazon.in//HP-Enhanced-15-6-inch-Graphics-fd1099TU/dp/B0D262YX9D/ref=sr_1_79?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.3CTgzDfNTKhRz7F2mW2DyX5_j8wrcWEL7btbIYzb8UXiyr6VDUanclpw4VWvLs58giroof4zDvYIMy5Jw_kNoyxCyCNWTBcdU5CiG6iWKfSJeIIbiwqQC1SOg9bjzc6tFkiPwLdlEv0PadNtFeUVgkqB3RfcaMxLSoM2NWIVA9j8TbgbeBJ1INms3Q2zuFWHaHCfMzePc4VGFFhUcvo288d0alVqNE-ufMNFZoUUJ-A.4Pop2aSyEtewRhFQGlaD7CoW2UIO_mfR4pN0JKkoOvc&dib_tag=se&keywords=laptop&qid=1727447671&sprefix=%2Caps%2C1086&sr=8-79
27,"Walker Thin & Light Laptop, (4GB Ram,128GB SSD) |14.1 inch FHD IPS Display |1920 *1080 Resolution | Gemini Lake N4020 | UHD Graphics 600| Mini-HDMI| Bluetooth| Webcam | Windows 11 Home | Cloud Silver  ","12,990",https://amazon.in//Walker-Display-Resolution-Graphics-Mini-HDMI/dp/B0CGVLLWT3/ref=sr_1_80?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.3CTgzDfNTKhRz7F2mW2DyX5_j8wrcWEL7btbIYzb8UXiyr6VDUanclpw4VWvLs58giroof4zDvYIMy5Jw_kNoyxCyCNWTBcdU5CiG6iWKfSJeIIbiwqQC1SOg9bjzc6tFkiPwLdlEv0PadNtFeUVgkqB3RfcaMxLSoM2NWIVA9j8TbgbeBJ1INms3Q2zuFWHaHCfMzePc4VGFFhUcvo288d0alVqNE-ufMNFZoUUJ-A.4Pop2aSyEtewRhFQGlaD7CoW2UIO_mfR4pN0JKkoOvc&dib_tag=se&keywords=laptop&qid=1727447671&sprefix=%2Caps%2C1086&sr=8-80
28,"HP Laptop 15, 12th Gen i5-1235U, 15.6-inch (39.6 cm), FHD, Anti-Glare, 8GB DDR4, 512GB SSD, Intel Iris Xá¶± Graphics, Backlit Keyboard, Dual Speakers, (Win 11 + MSO 2021, Silver, 1.69 kg), 15s-fy5007TU  ","47,990",https://amazon.in//HP-i5-1235U-15-6-inch-Anti-Glare-15s-fy5007TU/dp/B0CJBP38HR/ref=sr_1_81?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.3CTgzDfNTKhRz7F2mW2DyX5_j8wrcWEL7btbIYzb8UXiyr6VDUanclpw4VWvLs58giroof4zDvYIMy5Jw_kNoyxCyCNWTBcdU5CiG6iWKfSJeIIbiwqQC1SOg9bjzc6tFkiPwLdlEv0PadNtFeUVgkqB3RfcaMxLSoM2NWIVA9j8TbgbeBJ1INms3Q2zuFWHaHCfMzePc4VGFFhUcvo288d0alVqNE-ufMNFZoUUJ-A.4Pop2aSyEtewRhFQGlaD7CoW2UIO_mfR4pN0JKkoOvc&dib_tag=se&keywords=laptop&qid=1727447671&sprefix=%2Caps%2C1086&sr=8-81
29,"ASUS TUF Gaming A15, 15.6"" (39.62cm) FHD 16:9 144Hz, AMD Ryzen 7 7435HS, Gaming Laptop (16 DDR5/512GB SSD/NVIDIA GeForce RTX 2050/Windows 11 Home/Graphite Black/2.30 Kg), FA506NFR-HN045W  ","51,990",https://amazon.in//ASUS-Gaming-15-6-39-62cm-FA506NFR-HN045W/dp/B0CDQ5CW9V/ref=sr_1_82?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.3CTgzDfNTKhRz7F2mW2DyX5_j8wrcWEL7btbIYzb8UXiyr6VDUanclpw4VWvLs58giroof4zDvYIMy5Jw_kNoyxCyCNWTBcdU5CiG6iWKfSJeIIbiwqQC1SOg9bjzc6tFkiPwLdlEv0PadNtFeUVgkqB3RfcaMxLSoM2NWIVA9j8TbgbeBJ1INms3Q2zuFWHaHCfMzePc4VGFFhUcvo288d0alVqNE-ufMNFZoUUJ-A.4Pop2aSyEtewRhFQGlaD7CoW2UIO_mfR4pN0JKkoOvc&dib_tag=se&keywords=laptop&qid=1727447671&sprefix=%2Caps%2C1086&sr=8-82
30,"HP Laptop 15s, Intel Celeron N4500, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Thin & Light, Dual Speakers (Win 11, Black, 1.65 kg), fq3066TU  ","26,990",https://amazon.in//HP-15-6-inch-Micro-Edge-Graphics-15s-fq3066TU/dp/B0CJC7S45V/ref=sr_1_83?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.3CTgzDfNTKhRz7F2mW2DyX5_j8wrcWEL7btbIYzb8UXiyr6VDUanclpw4VWvLs58giroof4zDvYIMy5Jw_kNoyxCyCNWTBcdU5CiG6iWKfSJeIIbiwqQC1SOg9bjzc6tFkiPwLdlEv0PadNtFeUVgkqB3RfcaMxLSoM2NWIVA9j8TbgbeBJ1INms3Q2zuFWHaHCfMzePc4VGFFhUcvo288d0alVqNE-ufMNFZoUUJ-A.4Pop2aSyEtewRhFQGlaD7CoW2UIO_mfR4pN0JKkoOvc&dib_tag=se&keywords=laptop&qid=1727447671&sprefix=%2Caps%2C1086&sr=8-83
31,"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, Thin & Light Laptop, 16"" (40.64 cm) FHD+,(16GB/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Silver/1.88 kg) X1605VA-MB946WS  ","69,990",https://amazon.in//ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB946WS/dp/B0CHMYJ9BK/ref=sr_1_84?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.3CTgzDfNTKhRz7F2mW2DyX5_j8wrcWEL7btbIYzb8UXiyr6VDUanclpw4VWvLs58giroof4zDvYIMy5Jw_kNoyxCyCNWTBcdU5CiG6iWKfSJeIIbiwqQC1SOg9bjzc6tFkiPwLdlEv0PadNtFeUVgkqB3RfcaMxLSoM2NWIVA9j8TbgbeBJ1INms3Q2zuFWHaHCfMzePc4VGFFhUcvo288d0alVqNE-ufMNFZoUUJ-A.4Pop2aSyEtewRhFQGlaD7CoW2UIO_mfR4pN0JKkoOvc&dib_tag=se&keywords=laptop&qid=1727447671&sprefix=%2Caps%2C1086&sr=8-84
32,"Acer [Smartchoice] Aspire Lite AMD Ryzen 7 5700U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/512 GB SSD/MSO) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","39,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4Mzg2MzI2NTQ4MTE4NDA1OjE3Mjc0NDc2NzE6c3BfYnRmOjMwMDIyOTMxNjIzNDgzMjo6MDo6&url=%2FAcer-Smartchoice-Premium-Windows-AL15-41%2Fdp%2FB0CWTLXMMC%2Fref%3Dsr_1_85_sspa%3Fcrid%3DVHV2G5PX4CDL%26dib%3DeyJ2IjoiMSJ9.3CTgzDfNTKhRz7F2mW2DyX5_j8wrcWEL7btbIYzb8UXiyr6VDUanclpw4VWvLs58giroof4zDvYIMy5Jw_kNoyxCyCNWTBcdU5CiG6iWKfSJeIIbiwqQC1SOg9bjzc6tFkiPwLdlEv0PadNtFeUVgkqB3RfcaMxLSoM2NWIVA9j8TbgbeBJ1INms3Q2zuFWHaHCfMzePc4VGFFhUcvo288d0alVqNE-ufMNFZoUUJ-A.4Pop2aSyEtewRhFQGlaD7CoW2UIO_mfR4pN0JKkoOvc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727447671%26sprefix%3D%252Caps%252C1086%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
33,"Acer Aspire Lite 12th Gen Intel Core i7-1255U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512 GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","46,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4Mzg2MzI2NTQ4MTE4NDA1OjE3Mjc0NDc2NzE6c3BfYnRmOjMwMDM0MjQ3Nzc4OTEzMjo6MDo6&url=%2FAcer-i7-1255U-Premium-Windows-AL15-52%2Fdp%2FB0D262KC1J%2Fref%3Dsr_1_86_sspa%3Fcrid%3DVHV2G5PX4CDL%26dib%3DeyJ2IjoiMSJ9.3CTgzDfNTKhRz7F2mW2DyX5_j8wrcWEL7btbIYzb8UXiyr6VDUanclpw4VWvLs58giroof4zDvYIMy5Jw_kNoyxCyCNWTBcdU5CiG6iWKfSJeIIbiwqQC1SOg9bjzc6tFkiPwLdlEv0PadNtFeUVgkqB3RfcaMxLSoM2NWIVA9j8TbgbeBJ1INms3Q2zuFWHaHCfMzePc4VGFFhUcvo288d0alVqNE-ufMNFZoUUJ-A.4Pop2aSyEtewRhFQGlaD7CoW2UIO_mfR4pN0JKkoOvc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727447671%26sprefix%3D%252Caps%252C1086%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
34,"ASUS Vivobook 15 Thin and Light Laptop,Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, (16GB RAM/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ541WS  ","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODYzMDE0NzMyMTMyMTQ5OjE3Mjc0NDc2ODA6c3BfYXRmX25leHQ6MzAwMjUwODMxNDk0OTMyOjowOjo&url=%2FASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ541WS%2Fdp%2FB0C7H6SSC8%2Fref%3Dsr_1_81_sspa%3Fcrid%3DVHV2G5PX4CDL%26dib%3DeyJ2IjoiMSJ9.8pmznA3D1WBDsjN2jEbo58fAIzLd9-g8PMbF412AAFzlD8XYkJtApJ-HuaBz2Q-dHA1SjPhAUj9POKLnF81TSFPH9EvfOxfFzI_As0AmFra_5Q0xW0P3DIyr0Zn_QvW2XsOtfa9W9VIVECZnVHPXU4IN85XsW4hW1dZONjPyf51ZO5O_Hq5aCY6KSlxKzbS1ah_5DnbEgICFgPwQIp3eeXHpOw8Gpx8l8X6Trr98xKo.XO-LVrYJcea6G-M62zxibKLQj9evRpGsZ5B2KaU36Uo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727447680%26sprefix%3D%252Caps%252C1086%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
35,"Lenovo V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 8GB RAM, 256 SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black,  ","22,990",https://amazon.in//Lenovo-V15-G2-Anti-Glare-Bluetooth/dp/B0CVTJSWV1/ref=sr_1_9?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.WUtMALyYfhllXTKwlRBZhc9wTzOeQcNlvOlCKxjitO8H6s2XBDtNXIkX1puL55i1Ax-VtiVP8GrvYvqN44m3MwtV3_yzmJTonsYMThu9CO_9cTDM8GP7R1Efkqh2uzsceNDtmzW_w-3_YuXLYTyhhP7sy66HTbQo5bOloeaEwdBvXBT2QcaL4nXLoL_QeFAwebQPKmTf-bITmDZTOuIEH0R1x6puG6IDU7FAQR122sg.rIXdV429DD9c0Zccte-yS9er5eDz8_FGABucOOqtlv4&dib_tag=se&keywords=laptop&qid=1727447642&sprefix=%2Caps%2C1086&sr=8-9
36,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4 + 512GB SSD/Intel UHD Graphics/15 (38cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg  ","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODYzMDE0NzMyMTMyMTQ5OjE3Mjc0NDc2ODA6c3BfYXRmX25leHQ6MzAwMTE4MzA0NjU1ODMyOjowOjo&url=%2FDell-15-Processor-Antivirus-Spill-Resistant%2Fdp%2FB0BQJ7WR2R%2Fref%3Dsr_1_82_sspa%3Fcrid%3DVHV2G5PX4CDL%26dib%3DeyJ2IjoiMSJ9.8pmznA3D1WBDsjN2jEbo58fAIzLd9-g8PMbF412AAFzlD8XYkJtApJ-HuaBz2Q-dHA1SjPhAUj9POKLnF81TSFPH9EvfOxfFzI_As0AmFra_5Q0xW0P3DIyr0Zn_QvW2XsOtfa9W9VIVECZnVHPXU4IN85XsW4hW1dZONjPyf51ZO5O_Hq5aCY6KSlxKzbS1ah_5DnbEgICFgPwQIp3eeXHpOw8Gpx8l8X6Trr98xKo.XO-LVrYJcea6G-M62zxibKLQj9evRpGsZ5B2KaU36Uo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727447680%26sprefix%3D%252Caps%252C1086%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
37,"HP Laptop 15s, AMD Ryzenâ„¢ 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers, Backlit KB (Win 11+MSO 2021, Silver, 1.69 kg), eq2304AU  ","36,990",https://amazon.in//HP-15-6-inch-Graphics-Speakers-eq2304AU/dp/B0CY2P29D6/ref=sr_1_83?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.8pmznA3D1WBDsjN2jEbo58fAIzLd9-g8PMbF412AAFzlD8XYkJtApJ-HuaBz2Q-dHA1SjPhAUj9POKLnF81TSFPH9EvfOxfFzI_As0AmFra_5Q0xW0P3DIyr0Zn_QvW2XsOtfa9W9VIVECZnVHPXU4IN85XsW4hW1dZONjPyf51ZO5O_Hq5aCY6KSlxKzbS1ah_5DnbEgICFgPwQIp3eeXHpOw8Gpx8l8X6Trr98xKo.XO-LVrYJcea6G-M62zxibKLQj9evRpGsZ5B2KaU36Uo&dib_tag=se&keywords=laptop&qid=1727447680&sprefix=%2Caps%2C1086&sr=8-83
38,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","50,990",https://amazon.in//ASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W/dp/B0C27SD9YR/ref=sr_1_84?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.8pmznA3D1WBDsjN2jEbo58fAIzLd9-g8PMbF412AAFzlD8XYkJtApJ-HuaBz2Q-dHA1SjPhAUj9POKLnF81TSFPH9EvfOxfFzI_As0AmFra_5Q0xW0P3DIyr0Zn_QvW2XsOtfa9W9VIVECZnVHPXU4IN85XsW4hW1dZONjPyf51ZO5O_Hq5aCY6KSlxKzbS1ah_5DnbEgICFgPwQIp3eeXHpOw8Gpx8l8X6Trr98xKo.XO-LVrYJcea6G-M62zxibKLQj9evRpGsZ5B2KaU36Uo&dib_tag=se&keywords=laptop&qid=1727447680&sprefix=%2Caps%2C1086&sr=8-84
39,"Acer ALG 12th Gen Intel Core i5 Gaming Laptop (16GB RAM/512GB SSD/6GB RTX 3050 Graphics/144Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6 inch) FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","57,990",https://amazon.in//Acer-Graphics-Win11Home-AL15G-52-39-62cm/dp/B0D32TY16C/ref=sr_1_85?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.8pmznA3D1WBDsjN2jEbo58fAIzLd9-g8PMbF412AAFzlD8XYkJtApJ-HuaBz2Q-dHA1SjPhAUj9POKLnF81TSFPH9EvfOxfFzI_As0AmFra_5Q0xW0P3DIyr0Zn_QvW2XsOtfa9W9VIVECZnVHPXU4IN85XsW4hW1dZONjPyf51ZO5O_Hq5aCY6KSlxKzbS1ah_5DnbEgICFgPwQIp3eeXHpOw8Gpx8l8X6Trr98xKo.XO-LVrYJcea6G-M62zxibKLQj9evRpGsZ5B2KaU36Uo&dib_tag=se&keywords=laptop&qid=1727447680&sprefix=%2Caps%2C1086&sr=8-85
40,"HP 15s Ryzen 5 (8GB RAM/512GB SSD/FHD/Windows 11/ MS Office/Backlit Keyboard/15.6""(39.6cm)/Silver/1.69 kg) eq2144AU Laptop  ","36,990",https://amazon.in//HP-15-6-inch-graphics-speakers-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_86?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.8pmznA3D1WBDsjN2jEbo58fAIzLd9-g8PMbF412AAFzlD8XYkJtApJ-HuaBz2Q-dHA1SjPhAUj9POKLnF81TSFPH9EvfOxfFzI_As0AmFra_5Q0xW0P3DIyr0Zn_QvW2XsOtfa9W9VIVECZnVHPXU4IN85XsW4hW1dZONjPyf51ZO5O_Hq5aCY6KSlxKzbS1ah_5DnbEgICFgPwQIp3eeXHpOw8Gpx8l8X6Trr98xKo.XO-LVrYJcea6G-M62zxibKLQj9evRpGsZ5B2KaU36Uo&dib_tag=se&keywords=laptop&qid=1727447680&sprefix=%2Caps%2C1086&sr=8-86
41,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5(16GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG  ","52,990",https://amazon.in//Acer-Graphics-Win11Home-A515-58GM-Fingerprint/dp/B0D1G7B66L/ref=sr_1_87?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.8pmznA3D1WBDsjN2jEbo58fAIzLd9-g8PMbF412AAFzlD8XYkJtApJ-HuaBz2Q-dHA1SjPhAUj9POKLnF81TSFPH9EvfOxfFzI_As0AmFra_5Q0xW0P3DIyr0Zn_QvW2XsOtfa9W9VIVECZnVHPXU4IN85XsW4hW1dZONjPyf51ZO5O_Hq5aCY6KSlxKzbS1ah_5DnbEgICFgPwQIp3eeXHpOw8Gpx8l8X6Trr98xKo.XO-LVrYJcea6G-M62zxibKLQj9evRpGsZ5B2KaU36Uo&dib_tag=se&keywords=laptop&qid=1727447680&sprefix=%2Caps%2C1086&sr=8-87
42,"Dell 15 Thin & Light Laptop, AMD R5-7520U Processor, 8GB LP DDR5 + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Windows 11 + MSO'21, 15 Months McAfee, Carbon Black, 1.65kg  ","35,990",https://amazon.in//Dell-R5-7520U-Processor-39-62cm-Display/dp/B0D83G8R99/ref=sr_1_88?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.8pmznA3D1WBDsjN2jEbo58fAIzLd9-g8PMbF412AAFzlD8XYkJtApJ-HuaBz2Q-dHA1SjPhAUj9POKLnF81TSFPH9EvfOxfFzI_As0AmFra_5Q0xW0P3DIyr0Zn_QvW2XsOtfa9W9VIVECZnVHPXU4IN85XsW4hW1dZONjPyf51ZO5O_Hq5aCY6KSlxKzbS1ah_5DnbEgICFgPwQIp3eeXHpOw8Gpx8l8X6Trr98xKo.XO-LVrYJcea6G-M62zxibKLQj9evRpGsZ5B2KaU36Uo&dib_tag=se&keywords=laptop&qid=1727447680&sprefix=%2Caps%2C1086&sr=8-88
